idna_subject,checker_type,destination,tested_at
scontent-frx5-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:16.674610
xx-fbcdn-shv-01-frt3.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:16.994904
edge-sonar-mini-shv-01-ort2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:17.329596
edge-star-mini-shv-01-ort2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:20:17.664059
edge-star-mini-shv-02-ort2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:20:18.007664
external-ort2-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:18.332352
external.fapa1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:18.665228
fna-fbcdn-shv-01-fapa1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:18.980094
fna-fbcdn-video-shv-01-fapa1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:19.296996
instagram-p3-shv-01-ort2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:19.620803
instagram-p3-shv-02-ort2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:19.948341
po106.psw04.mia3.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:20:20.353552
video.fapa1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:20.683513
xx-fbcdn-shv-01-ort2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:21.029670
xx-fbcdn-shv-02-ort2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:21.357626
scontent.fymy1-2.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:21.682495
scontent.fmia1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:22.027477
instagram-p3-shv-01-amt2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:22.368914
scontent-amt2-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:22.691034
xx-fbcdn-shv-01-amt2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:23.038908
bb01.cdg1.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:20:23.412545
xx-fbcdn-shv-01-scl1.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:23.720035
z-1-video.fszb1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:24.043146
instagram.fada1-10.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:24.369638
scontent.fada1-10.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:24.689693
scontent.fmga1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:25.024246
scontent.fkwi10-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:25.368214
lt.fb.com,AVAILABILITY,domains.list,2023-10-29 02:20:25.735984
pdocs.fb.com,AVAILABILITY,domains.list,2023-10-29 02:20:26.069303
pimg.fb.com,AVAILABILITY,domains.list,2023-10-29 02:20:26.396535
scontent.fmex8-2.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:26.711193
tdocs.fb.com,AVAILABILITY,domains.list,2023-10-29 02:20:27.043841
sftp-ext.fb.com,AVAILABILITY,domains.list,2023-10-29 02:20:27.380968
video.fada1-10.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:27.704185
instagram.fada1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:28.022454
scontent.fada1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:28.350463
instagram.fbtz1-10.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:28.685402
snafu.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:20:29.045646
edge-sonar-mini-shv-01-lht6.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:29.414644
scontent-lht6-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:29.737303
xx-fbcdn-shv-01-lht6.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:30.042596
instagram.fvga1-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:30.358171
origincache-ash.t.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:30.670396
origincache-prn.t.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:31.007415
origincache-frc.t.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:31.337551
a.ns.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:20:31.692573
instagram.fplu11-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:32.030142
scontent.fplu11-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:32.356226
